method,target,attempt,candidate_rank,success,message,objective_value,optimization_time_s,surrogate_function_evaluations,true_simulator_calls_online,offline_dataset_calls,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std,constraint_value_m,predicted_violation_m,predicted_mean_safety_violation_m,predicted_mean_safety_violation_mm,predicted_safety_violation_m,predicted_safety_violation_mm,tracking_cost,constraint_cost,peak_y_uncertainty_cost,max_abs_xr_uncertainty_cost,tracking_error_scaled,predicted_violation_scaled,peak_y_true,target_error_m,target_error_mm,target_error_pred_m,gp_peak_y_error_vs_true_m,gp_peak_y_error_vs_true_mm,gp_peak_y_error_signed_mm,gp_max_abs_xr_error_vs_true_mm,gp_max_abs_xr_error_signed_mm,reachability_gap_mm,residual_margin_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,feasible_abs,extra_reach_true,max_abs_xb_true,robot_limit_true,robot_limit_opt,lambda_constraint,lambda_uncertainty_peak_y,lambda_uncertainty_max_abs_xr,beta_constraint_std,Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,Mr
GP_DE,0.55,3,1,False,Maximum number of iterations has been exceeded.,0.07790364774808722,37.61928415298462,13159,1,3000,0.5500048354284733,0.008116154919217255,0.460853782774145,0.0033528878820367224,0.46253022671516336,0.0,0.0,0.0,0.0,0.0,2.338136852033473e-07,0.0,0.03293598533636722,0.0449674285980348,0.0004835428473293213,0.0,0.5477879137740246,0.0022120862259754626,2.2120862259754626,4.835428473293213e-06,0.0022169216544487558,2.2169216544487558,2.2169216544487558,0.2791676525842335,0.2791676525842335,2.2120862259754626,39.42538487843922,0.4605746151215608,0.0,0.0,True,0.04778791377402458,0.17902360319961488,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2616.4562426804814,20.0,0.1,0.364488092032618,0.2515581043655522,3.067863858025946,0.09341283869388649,0.35,10.0
GP_DE,0.55,3,2,False,Maximum number of iterations has been exceeded.,0.07790582290022896,37.61928415298462,13159,1,3000,0.5500128246175406,0.008116210862160285,0.46087242013383956,0.0033528994472155752,0.46254886985744736,0.0,0.0,0.0,0.0,0.0,1.6447081506257812e-06,0.0,0.0329364393795243,0.044967738812554045,0.0012824617540596606,0.0,0.5477990850419174,0.0022009149580826115,2.2009149580826115,1.2824617540596606e-05,0.002213739575623208,2.213739575623208,2.213739575623208,0.2790509224032123,0.2790509224032123,2.2009149580826115,39.40663078856366,0.46059336921143634,0.0,0.0,True,0.04779908504191743,0.17894761154736355,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2616.456228351153,20.0,0.1,0.3646324448108561,0.2515625439822249,3.0678887478938432,0.09337782795450278,0.35009304122963514,10.0
GP_DE,0.55,3,3,False,Maximum number of iterations has been exceeded.,0.07790597681408648,37.61928415298462,13159,1,3000,0.5500049709579611,0.00811683580863126,0.46071086279388707,0.0033527681823277257,0.46238724688505095,0.0,0.0,0.0,0.0,0.0,2.471042305039573e-07,0.0,0.03294151177213934,0.04496421793771665,0.0004970957961036859,0.0,0.5476342325835187,0.0023657674164813125,2.3657674164813125,4.970957961036859e-06,0.0023707383744423494,2.3707383744423494,2.3707383744423494,0.35214611613004765,0.35214611613004765,2.3657674164813125,39.641283322242984,0.460358716677757,0.0,0.0,True,0.04763423258351873,0.1788041277340123,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2600.859394416349,20.0,0.1,0.3651248077164005,0.25106640262065283,3.0571204595777868,0.0933632190418943,0.350018014276483,10.0
GP_DE,0.55,3,4,False,Maximum number of iterations has been exceeded.,0.07790895793264291,37.61928415298462,13159,1,3000,0.5499995225455323,0.008116401254298192,0.46069318378258006,0.0033530199444914053,0.4623696937548258,0.0,0.0,0.0,0.0,0.0,2.279627687648353e-09,0.0,0.03293798466038663,0.04497097099262858,-4.7745446773994615e-05,0.0,0.5480858621911902,0.0019141378088098904,1.9141378088098904,4.774544677399462e-07,0.0019136603543421504,1.9136603543421504,1.9136603543421504,0.24974809690270217,0.24974809690270217,1.9141378088098904,39.55656431432264,0.46044343568567736,0.0,0.0,True,0.048085862191190154,0.17921026609270108,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2624.9004318412635,20.0,0.1,0.3664398062168842,0.24473884789163716,3.0916545901801813,0.09359320626341322,0.3500699922480132,10.0
GP_DE,0.55,3,5,False,Maximum number of iterations has been exceeded.,0.07791041245247568,37.61928415298462,13159,1,3000,0.5500070904831812,0.008117507542995542,0.46091341983017714,0.0033527207364938516,0.46258978019842406,0.0,0.0,0.0,0.0,0.0,5.027495174215872e-07,0.0,0.03294696435529476,0.0449629453476635,0.0007090483181149132,0.0,0.547422623260456,0.002577376739544057,2.577376739544057,7.090483181149132e-06,0.0025844672227252063,2.5844672227252063,2.5844672227252063,0.3748792630598463,0.3748792630598463,2.577376739544057,39.461459432882705,0.4605385405671173,0.0,0.0,True,0.04742262326045599,0.1784297629263859,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,2593.97054192005,20.0,0.1,0.3644572714784768,0.24715899089621907,3.050273996609709,0.09320816481542683,0.3502497939168828,10.0
GP_DE,0.55,4,1,False,Maximum number of iterations has been exceeded.,0.07808844490427837,37.84170842170715,13124,1,3000,0.5500040879375623,0.0081348977060207,0.45794958303978156,0.0033541018711509348,0.459626633975357,0.0,0.0,0.0,0.0,0.0,1.6711233512740185e-07,0.0,0.03308828034371043,0.044999997448232805,0.00040879375622360214,0.0,0.5487576004156217,0.0012423995843783286,1.2423995843783286,4.0879375622360214e-06,0.0012464875219405647,1.2464875219405647,1.2464875219405647,0.549334692053205,0.549334692053205,1.2423995843783286,42.59975165227164,0.45740024834772836,0.0,0.0,True,0.048757600415621716,0.18298492338026043,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,3453.13749012349,20.0,0.1,0.4128486268113279,0.2751517015962629,3.3146136516737905,0.0966839774241622,0.3510770293975288,10.0
GP_DE,0.55,4,2,False,Maximum number of iterations has been exceeded.,0.0780884481308074,37.84170842170715,13124,1,3000,0.5500046726090129,0.008134895808853059,0.4579499289971865,0.0033541006576879146,0.45962697932603047,0.0,0.0,0.0,0.0,0.0,2.1833274986719537e-07,0.0,0.03308826491044753,0.04499996488761001,0.0004672609012823514,0.0,0.54875819300461,0.0012418069953900046,1.2418069953900046,4.672609012823514e-06,0.0012464796044028281,1.2464796044028281,1.2464796044028281,0.5493390711883706,0.5493390711883706,1.2418069953900046,42.59941007400187,0.45740058992599814,0.0,0.0,True,0.04875819300461004,0.182985432449843,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,3453.1374901038644,20.0,0.1,0.4128485897630391,0.2751516754584654,3.3146136606651986,0.0966842449597484,0.3510770725059723,10.0
GP_DE,0.55,4,3,False,Maximum number of iterations has been exceeded.,0.07808850729185192,37.84170842170715,13124,1,3000,0.5500047118203315,0.008134636519881106,0.45795534788186376,0.0033541813317131447,0.45963243854772035,0.0,0.0,0.0,0.0,0.0,2.220125083595986e-07,0.0,0.033086155655291695,0.04500212962405187,0.0004711820331460004,0.0,0.5487204952400381,0.001279504759961969,1.279504759961969,4.711820331460004e-06,0.0012842165802934291,1.284216580293429,1.284216580293429,0.5371769970767826,0.5371769970767826,1.279504759961969,42.58182911521302,0.457418170884787,0.0,0.0,True,0.048720495240038075,0.18297444198495427,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,3451.3051159929396,20.0,0.1,0.4126668315508929,0.276219236110087,3.316142469348885,0.09668743380087938,0.3510640222655183,10.0
GP_DE,0.55,4,4,False,Maximum number of iterations has been exceeded.,0.07808851754140475,37.84170842170715,13124,1,3000,0.5500033607654893,0.008135400655636017,0.45790779727629355,0.003353954109707546,0.4595847743311473,0.0,0.0,0.0,0.0,0.0,1.1294744673635404e-07,0.0,0.03309237191386147,0.044996032680096554,0.0003360765489235362,0.0,0.5487590572139558,0.0012409427860442523,1.2409427860442523,3.3607654892353622e-06,0.0012443035515334877,1.2443035515334877,1.2443035515334877,0.5704157289720402,0.5704157289720402,1.2409427860442523,42.662618452678494,0.4573373815473215,0.0,0.0,True,0.04875905721395579,0.18305745344864682,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,3454.751748884594,20.0,0.1,0.41313728968105645,0.274959959507827,3.3150114032471656,0.09673055412897621,0.35100881762566827,10.0
GP_DE,0.55,4,5,False,Maximum number of iterations has been exceeded.,0.07808852269019673,37.84170842170715,13124,1,3000,0.5500025350005824,0.008135076418731207,0.45792947710112775,0.0033540544218385497,0.459606504312047,0.0,0.0,0.0,0.0,0.0,6.426227952452415e-08,0.0,0.033089734169298286,0.04499872425861892,0.00025350005823376875,0.0,0.5487077343902933,0.0012922656097067442,1.2922656097067442,2.5350005823376875e-06,0.0012948006102890819,1.2948006102890819,1.2948006102890819,0.5523760458638338,0.5523760458638338,1.2922656097067442,42.622898944736086,0.4573771010552639,0.0,0.0,True,0.0487077343902933,0.18302133687158562,0.5,0.495,10.0,0.05,0.1,0.5,1000.0,3453.0873282400858,20.0,0.1,0.41289646811236946,0.2760469325564572,3.317330302229497,0.09672469268573376,0.3510173028470174,10.0
