case,time,dxb,dxr,xb,xr,y,dxb_measured,dxr_measured,xb_measured,xr_measured,y_measured,u,tracking_error_m,tracking_error_mm,measurement_noise_dxb,measurement_noise_dxr,measurement_noise_xb,measurement_noise_xr,disturbance_applied,n_failures_so_far
disturbance_only,2.7800000000000002,0.020701051654038793,-0.020483783769406738,9.700519313613366e-05,0.5926820411904454,0.5927790463835816,0.020701051654038793,-0.020483783769406738,9.700519313613366e-05,0.5926820411904454,0.5927790463835816,0.5919098153852304,4.6383581642217564e-08,4.6383581642217564e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.8000000000000003,0.019446287664545148,-0.01925091523648037,0.0004997120120483738,0.5922794488736377,0.592779160885686,0.019446287664545148,-0.01925091523648037,0.0004997120120483738,0.5922794488736377,0.592779160885686,0.5915470307611632,1.608856861068375e-07,0.0001608856861068375,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.82,0.0179504490811212,-0.017778938057670945,0.0008747657098800033,0.5919045015093862,0.5927792672192662,0.0179504490811212,-0.017778938057670945,0.0008747657098800033,0.5919045015093862,0.5927792672192662,0.591221338759598,2.672192662700468e-07,0.0002672192662700468,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.84,0.016248734321983926,-0.01610257926246117,0.0012176871101901975,0.5915616770042221,0.5927793641144123,0.016248734321983926,-0.01610257926246117,0.0012176871101901975,0.5915616770042221,0.5927793641144123,0.5909359838167279,3.641144123989193e-07,0.0003641144123989193,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.86,0.01437781333312349,-0.01425803943202908,0.0015247186398216414,0.5912547319022964,0.592779450542118,0.01437781333312349,-0.01425803943202908,0.0015247186398216414,0.5912547319022964,0.592779450542118,0.5906934216157094,4.505421180578395e-07,0.0004505421180578395,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.88,0.01237518345641686,-0.01228235481929607,0.0017928472792033369,0.5909866784079503,0.5927795256871536,0.01237518345641686,-0.01228235481929607,0.0017928472792033369,0.5909866784079503,0.5927795256871536,0.590495320033825,5.256871536962748e-07,0.0005256871536962748,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.9,0.010278544167157011,-0.010212777774360138,0.0020198147756669785,0.5907597741641378,0.5927795889398048,0.010278544167157011,-0.010212777774360138,0.0020198147756669785,0.5907597741641378,0.5927795889398048,0.5903425720738297,5.889398048131156e-07,0.0005889398048131156,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.92,0.008125199660611648,-0.008086185240945287,0.0022041155905060447,0.5905755243085954,0.5927796398991014,0.008125199660611648,-0.008086185240945287,0.0022041155905060447,0.5905755243085954,0.5927796398991014,0.590235320112838,6.398991014844313e-07,0.0006398991014844313,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.94,0.005951497172094089,-0.0059385228838571,0.002344983219448647,0.590434695155255,0.5927796783747037,0.005951497172094089,-0.0059385228838571,0.002344983219448647,0.590434695155255,0.5927796783747037,0.5901729906570099,6.783747037442112e-07,0.0006783747037442112,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.96,0.0037923079309786223,-0.00380429123881898,0.0024423656743802315,0.5903373387075641,0.5927797043819444,0.0037923079309786223,-0.00380429123881898,0.0024423656743802315,0.5903373387075641,0.5927797043819444,0.5901543385788475,7.043819444385591e-07,0.0007043819444385591,0.0,0.0,0.0,0.0,1,0
disturbance_only,2.98,0.0016805566930635507,-0.0017160795837081189,0.0024968910429011264,0.5902828270881185,0.5927797181310196,0.0016805566930635507,-0.0017160795837081189,0.0024968910429011264,0.5902828270881185,0.5927797181310196,0.5901774996616691,7.181310196502366e-07,0.0007181310196502366,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.0,-0.00035319521063992276,0.00029584753716882517,0.002509824151356057,0.5902698958616498,0.5927797200130058,-0.00035319521063992276,0.00029584753716882517,0.002509824151356057,0.5902698958616498,0.5927797200130058,0.59024005019877,7.200130058837573e-07,0.0007200130058837573,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.02,-0.00228110943672466,0.002203907198666588,0.0024830154452014103,0.5902966951390892,0.5927797105842907,-0.00228110943672466,0.002203907198666588,0.0024830154452014103,0.5902966951390892,0.5927797105842907,0.5903390723617159,7.105842907417781e-07,0.0007105842907417781,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.04,-0.004078370024340083,0.003983495570491158,0.0024188432671243933,0.5903608472826412,0.5927796905497655,-0.004078370024340083,0.003983495570491158,0.0024188432671243933,0.5903608472826412,0.5927796905497655,0.5904712240369568,6.905497655917969e-07,0.0006905497655917969,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.06,-0.005723420925918377,0.005613224278039564,0.002320150758039689,0.5904595099866733,0.592779660744713,-0.005723420925918377,0.005613224278039564,0.002320150758039689,0.5904595099866733,0.592779660744713,0.5906328118267503,6.607447130546618e-07,0.0006607447130546618,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.08,-0.007198141027747296,0.007075094997106568,0.002190178629395156,0.5905894434860819,0.5927796221154771,-0.007198141027747296,0.007075094997106568,0.002190178629395156,0.5905894434860819,0.5927796221154771,0.5908198659229472,6.221154771335335e-07,0.0006221154771335335,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.1,-0.008487957019284398,0.008354612620305346,0.002032495057906594,0.590747080641343,0.5927795756992496,-0.008487957019284398,0.008354612620305346,0.002032495057906594,0.590747080641343,0.5927795756992496,0.5910282155945235,5.756992496053215e-07,0.0005756992496053215,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.12,-0.00958189541909471,0.009440838263879758,0.0018509239369317613,0.5909285986664635,0.5927795226033953,-0.00958189541909471,0.009440838263879758,0.0018509239369317613,0.5909285986664635,0.5927795226033953,0.5912535640816287,5.226033953364961e-07,0.0005226033953364961,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.14,-0.010472575948056617,0.010326384254297327,0.0016494726834115668,0.5911299913013003,0.5927794639847118,-0.010472575948056617,0.010326384254297327,0.0016494726834115668,0.5911299913013003,0.5927794639847118,0.5914915617581229,4.639847118736995e-07,0.0004639847118736995,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.16,-0.011156149246334013,0.011007354032955607,0.0014322607470904029,0.591347140281874,0.5927794010289643,-0.011156149246334013,0.011007354032955607,0.0014322607470904029,0.591347140281874,0.5927794010289643,0.5917378765081116,4.010289643696652e-07,0.0004010289643696652,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.18,-0.011632182650211265,0.011483230632256536,0.0012034499012174085,0.591575885029769,0.5927793349309864,-0.011632182650211265,0.011483230632256536,0.0012034499012174085,0.591575885029769,0.5927793349309864,0.5919882603575837,3.349309865008365e-07,0.0003349309865008365,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.2,-0.011903498370968935,0.01175671799837863,0.0009671773129320254,0.5918120895626899,0.592779266875622,-0.011903498370968935,0.01175671799837863,0.0009671773129320254,0.5918120895626899,0.592779266875622,0.5922386115078714,2.66875622045859e-07,0.000266875622045859,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.22,-0.011975968945308946,0.011833539959579475,0.0007274922989813229,0.5920517057207783,0.5927791980197595,-0.011975968945308946,0.011833539959579475,0.0007274922989813229,0.5920517057207783,0.5927791980197595,0.5924850310312741,1.9801975958966267e-07,0.00019801975958966267,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.24,-0.011858275252310646,0.011722202061969611,0.0004882975703171472,0.5922908319053685,0.5927791294756856,-0.011858275252310646,0.011722202061969611,0.0004882975703171472,0.5922908319053685,0.5927791294756856,0.5927238736088574,1.294756856173862e-07,0.0001294756856173862,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.2600000000000002,-0.011561632713824266,0.011433721815165221,0.00025329565954018696,0.592525766636414,0.5927790622959541,-0.011561632713824266,0.011433721815165221,0.00025329565954018696,0.592525766636414,0.5927790622959541,0.5929517918137981,6.229595417295286e-08,6.229595417295286e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.2800000000000002,-0.011099491513844706,0.01098133310918481,2.59411101713675e-05,0.5927530563497636,0.592778997459935,-0.011099491513844706,0.01098133310918481,2.59411101713675e-05,0.5927530563497636,0.592778997459935,0.5931657735687821,-2.540064936162878e-09,-2.540064936162878e-06,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.3000000000000003,-0.01048721678927833,0.010380170681980605,-0.00019060111160361295,0.5929695369737683,0.5927789358621647,-0.01048721678927833,0.010380170681980605,-0.00019060111160361295,0.5929695369737683,0.5927789358621647,0.5933631725305921,-6.413783526504346e-08,-6.413783526504346e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.3200000000000003,-0.009741754762948918,0.009646940538015514,-0.0003934906417445575,0.5931723689443396,0.592778878302595,-0.009741754762948918,0.009646940538015514,-0.0003934906417445575,0.5931723689443396,0.592778878302595,0.5935417312774527,-1.2169740493117587e-07,-0.00012169740493117587,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.34,-0.008881290714106815,0.008799582145876172,-0.0005802399578319489,0.5933590654366282,0.5927788254787962,-0.008881290714106815,0.008799582145876172,-0.0005802399578319489,0.5933590654366282,0.5927788254787962,0.5936995972929164,-1.7452120371075353e-07,-0.00017452120371075353,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.36,-0.007924904518054388,0.007856928083558312,-0.0007487357279813232,0.593527513708121,0.5927787779801397,-0.007924904518054388,0.007856928083558312,-0.0007487357279813232,0.593527513708121,0.5927787779801397,0.5938353318526497,-2.2201986027425846e-07,-0.00022201986027425846,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.38,-0.006892229241618142,0.006838366560268039,-0.0008972532765195189,0.5936759895604722,0.5927787362839526,-0.006892229241618142,0.006838366560268039,-0.0008972532765195189,0.5936759895604722,0.5927787362839526,0.593947912025805,-2.637160473328848e-07,-0.0002637160473328848,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.4,-0.005803117962869031,0.005763511930721776,-0.0010244642806268882,0.5938031650342365,0.5927787007536096,-0.005803117962869031,0.005763511930721776,-0.0010244642806268882,0.5938031650342365,0.5927787007536096,0.5940367260994655,-2.992463903339626e-07,-0.0002992463903339626,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.42,-0.004677323600404515,0.004651887941198307,-0.0011294379119787673,0.5939081095504711,0.5927786716384924,-0.004677323600404515,0.004651887941198307,-0.0011294379119787673,0.5939081095504711,0.5927786716384924,0.5941015628219432,-3.2836150754000926e-07,-0.00032836150754000926,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.44,-0.0035341960986959853,0.0035226280142079958,-0.0012116357289888658,0.5939902848047172,0.5927786490757283,-0.0035341960986959853,0.0035226280142079958,-0.0012116357289888658,0.5939902848047172,0.5927786490757283,0.5941425949374435,-3.509242716415173e-07,-0.0003509242716415173,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.46,-0.0023924008312137257,0.0023941964010423256,-0.0012709007075478859,0.5940495338011405,0.5927786330935926,-0.0023924008312137257,0.0023941964010423256,-0.0012709007075478859,0.5940495338011405,0.5927786330935926,0.5941603575503048,-3.6690640736747326e-07,-0.00036690640736747326,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.48,-0.0012696615618729146,0.0012841335169664347,-0.001307440870337846,0.5940860644867751,0.5927786236164373,-0.0012696615618729146,0.0012841335169664347,-0.001307440870337846,0.5940860644867751,0.5927786236164373,0.5941557219109362,-3.7638356265023987e-07,-0.00037638356265023987,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.5,-0.00018253075798535523,0.00020882823395984573,-0.001321808036260229,0.5941004285072571,0.5927786204709968,-0.00018253075798535523,0.00020882823395984573,-0.001321808036260229,0.5941004285072571,0.5927786204709968,0.5941298652577915,-3.795290031138876e-07,-0.0003795290031138876,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.52,0.0008538105160909026,-0.0008166806512881486,-0.0013148722618162821,0.5940934956557204,0.5927786233939042,0.0008538105160909026,-0.0008166806512881486,-0.0013148722618162821,0.5940934956557204,0.5927786233939042,0.5940842373797982,-3.7660609575329573e-07,-0.00037660609575329573,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.54,0.0018257214662541488,-0.001778872120321573,-0.0012877925851866104,0.5940664246254252,0.5927786320402386,0.0018257214662541488,-0.001778872120321573,-0.0012877925851866104,0.5940664246254252,0.5927786320402386,0.5940205245820067,-3.6795976132708574e-07,-0.00036795976132708574,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.56,0.002721238107078694,-0.002665878714845249,-0.001241984711231144,0.5940206307041548,0.5927786459929236,0.002721238107078694,-0.002665878714845249,-0.001241984711231144,0.5940206307041548,0.5927786459929236,0.5939406117440045,-3.5400707631971784e-07,-0.00035400707631971784,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.58,0.0035301769389821658,-0.0034675898569132,-0.0011790862918054715,0.5939577510645899,0.5927786647727844,0.0035301769389821658,-0.0034675898569132,-0.0011790862918054715,0.5939577510645899,0.5927786647727844,0.5938465431563293,-3.352272155421332e-07,-0.0003352272155421332,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.6,0.004244205770039922,-0.004175722699197415,-0.0011009204609705031,0.5938796083100485,0.592778687849078,0.004244205770039922,-0.004175722699197415,-0.0011009204609705031,0.5938796083100485,0.592778687849078,0.5937404828053332,-3.121509219994323e-07,-0.0003121509219994323,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.62,0.004856882199920198,-0.004783861003286205,-0.0010094582793216088,0.5937881729296268,0.5927787146503052,0.004856882199920198,-0.004783861003286205,-0.0010094582793216088,0.5937881729296268,0.5927787146503052,0.5936246747525012,-2.8534969476190497e-07,-0.00028534969476190497,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.64,0.005363660761735889,-0.005287463017610072,-0.0009067807263835968,0.59368552530151,0.5927787445751264,0.005363660761735889,-0.005287463017610072,-0.0009067807263835968,0.59368552530151,0.5927787445751264,0.5935014042208577,-2.554248735853193e-07,-0.0002554248735853193,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.66,0.005761870156815951,-0.005683839761777776,-0.0007950408555365898,0.5935738178587393,0.5927787770032027,0.005761870156815951,-0.005683839761777776,-0.0007950408555365898,0.5935738178587393,0.5927787770032027,0.5933729599598431,-2.2299679725001909e-07,-0.00022299679725001909,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.68,0.006050662412512509,-0.005972105515444248,-0.0006764266930912822,0.5934552379988891,0.5927788113057978,0.006050662412512509,-0.005972105515444248,-0.0006764266930912822,0.5934552379988891,0.5927788113057978,0.5932415984119966,-1.8869420215228416e-07,-0.00018869420215228416,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.7,0.006230936140381393,-0.006153102654582465,-0.0005531254228438882,0.5933319722788328,0.5927788468559889,0.006230936140381393,-0.006153102654582465,-0.0005531254228438882,0.5933319722788328,0.5927788468559889,0.593109510150797,-1.531440110280613e-07,-0.0001531440110280613,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.72,0.006305236368135847,-0.006229303271707565,-0.0004272893507064456,0.5932061723890505,0.592778883038344,0.006305236368135847,-0.006229303271707565,-0.0004272893507064456,0.5932061723890505,0.592778883038344,0.5929787890005557,-1.169616559160147e-07,-0.0001169616559160147,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.74,0.006277633661742166,-0.006204690258175827,-0.00030100409187339226,0.5930799233498177,0.5927789192579443,0.006277633661742166,-0.006204690258175827,-0.00030100409187339226,0.5930799233498177,0.5927789192579443,0.5928514041871557,-8.07420555970495e-08,-8.07420555970495e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.7600000000000002,0.0061535854427015035,-0.006084620714641442,-0.00017625936652881924,0.5929552143151693,0.5927789549486404,0.0061535854427015035,-0.006084620714641442,-0.00017625936652881924,0.5929552143151693,0.5927789549486404,0.5927291758039995,-4.5051359531811386e-08,-4.5051359531811386e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.7800000000000002,0.00593978253961569,-0.005875674689528321,-5.492273041352979e-05,0.5928339123108687,0.5927789895804552,0.00593978253961569,-0.005875674689528321,-5.492273041352979e-05,0.5928339123108687,0.5927789895804552,0.592613753811875,-1.041954478253615e-08,-1.041954478253615e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.8000000000000003,0.005643984093288812,-0.005585492326167785,6.128349525384366e-05,0.592717739170801,0.5927790226660548,0.005643984093288812,-0.005585492326167785,6.128349525384366e-05,0.592717739170801,0.5927790226660548,0.5925066007255597,2.2666054810827063e-08,2.2666054810827063e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.8200000000000003,0.005274843962141396,-0.0052226025275960986,0.00017080189290292255,0.5926082518733357,0.5927790537662386,0.005274843962141396,-0.0052226025275960986,0.00017080189290292255,0.5926082518733357,0.5927790537662386,0.5924089780750569,5.376623868347252e-08,5.376623868347252e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.84,0.004841731751934586,-0.0047962462270332296,0.00027225607811971666,0.5925068264162875,0.5927790824944073,0.004841731751934586,-0.0047962462270332296,0.00027225607811971666,0.5925068264162875,0.5927790824944073,0.5923219366661543,8.249440730523361e-08,8.249440730523361e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.86,0.004354551523434336,-0.004316197283748657,0.00036446321286116596,0.5924146453071294,0.5927791085199906,0.004354551523434336,-0.004316197283748657,0.00036446321286116596,0.5924146453071294,0.5927791085199906,0.5922463106046071,1.0851999066030515e-07,0.00010851999066030515,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.88,0.0038235611171150152,-0.0037925839116956794,0.00044644288582580856,0.5923326886850087,0.5927791315708345,0.0038235611171150152,-0.0037925839116956794,0.00044644288582580856,0.5923326886850087,0.5927791315708345,0.5921827149914145,1.3157083456061258e-07,0.00013157083456061258,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.9,0.003259194879487559,-0.0032357133971396834,0.0005174224008476251,0.592261729033711,0.5927791514345586,0.003259194879487559,-0.0032357133971396834,0.0005174224008476251,0.592261729033711,0.5927791514345586,0.5921315471439202,1.5143455867061562e-07,0.00015143455867061562,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.92,0.0026718923851686283,-0.002655902673756927,0.0005768385681281258,0.5922023293907885,0.5927791679589167,0.0026718923851686283,-0.002655902673756927,0.0005768385681281258,0.5922023293907885,0.5927791679589167,0.5920929911498202,1.6795891677467978e-07,0.00016795891677467978,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.94,0.0020719355274546603,-0.0020633171059269984,0.0006243361429304492,0.5921548449082711,0.5927791810512015,0.0020719355274546603,-0.0020633171059269984,0.0006243361429304492,0.5921548449082711,0.5927791810512015,0.5920670255186797,1.810512015865129e-07,0.0001810512015865129,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.96,0.0014692961027387152,-0.0014678195872028788,0.0006597631014580389,0.5921194275752945,0.5927791906767524,0.0014692961027387152,-0.0014678195872028788,0.0006597631014580389,0.5921194275752945,0.5927791906767524,0.5920534336589113,1.9067675249839766e-07,0.00019067675249839766,0.0,0.0,0.0,0.0,1,0
disturbance_only,3.98,0.0008734957457076087,-0.0008788317959984582,0.0006831629835580052,0.5920960338730734,0.5927791968566314,0.0008734957457076087,-0.0008788317959984582,0.0006831629835580052,0.5920960338730734,0.5927791968566314,0.5920518168776207,1.9685663144031196e-07,0.00019685663144031196,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.0,0.0002934797882604423,-0.00030520917046406026,0.0006947645662595866,0.592084435098286,0.5927791996645456,0.0002934797882604423,-0.00030520917046406026,0.0006947645662595866,0.592084435098286,0.5927791996645456,0.5920616095762903,1.9966454567477143e-07,0.00019966454567477143,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.0200000000000005,-0.0002624936794621835,0.0002448691263312597,0.0006949691607197502,0.5920842300623828,0.5927791992231025,-0.0002624936794621835,0.0002448691263312597,0.0006949691607197502,0.5920842300623828,0.5927791992231025,0.592082096297218,1.9922310257047826e-07,0.00019922310257047826,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.04,-0.0007869485674755206,0.0007639942761157315,0.0006843358477418909,0.5920948598517445,0.5927791956994863,-0.0007869485674755206,0.0007639942761157315,0.0006843358477418909,0.5920948598517445,0.5927791956994863,0.5921124302638251,1.9569948639386325e-07,0.00019569948639386325,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.0600000000000005,-0.0012732686856846698,0.0012456052320808375,0.0006635649836024228,0.5921156243170522,0.5927791893006547,-0.0012732686856846698,0.0012456052320808375,0.0006635649836024228,0.5921156243170522,0.5927791893006547,0.5921516530522717,1.893006547071252e-07,0.0001893006547071252,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.08,-0.001715758402963452,0.001684049117156139,0.0006334803185031827,0.5921456999496477,0.5927791802681509,-0.001715758402963452,0.001684049117156139,0.0006334803185031827,0.5921456999496477,0.5927791802681509,0.5921987150320621,1.8026815096217064e-07,0.00018026815096217064,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.1,-0.002109685971061648,0.0020746244930234248,0.0005950100746950201,0.592184158797941,0.5927791688726359,-0.002109685971061648,0.0020746244930234248,0.0005950100746950201,0.592184158797941,0.5927791688726359,0.5922524962192478,1.688726359860837e-07,0.0001688726359860837,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.12,-0.0024513096935681045,0.0024136076707526044,0.0005491673304052046,0.5922299880778288,0.592779155408234,-0.0024513096935681045,0.0024136076707526044,0.0005491673304052046,0.5922299880778288,0.592779155408234,0.5923118271969624,1.55408234059351e-07,0.000155408234059351,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.14,-0.0027378873785536273,0.002698262489837955,0.0004970300494405271,0.5922821101373515,0.5927791401867921,-0.0027378873785536273,0.002698262489837955,0.0004970300494405271,0.5922821101373515,0.5927791401867921,0.5923755097740325,1.401867921746458e-07,0.0001401867921746458,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.16,-0.0029676697523053353,0.002926834228790476,0.000439721085091006,0.5923394024470571,0.5927791235321481,-0.0029676697523053353,0.002926834228790476,0.000439721085091006,0.5923394024470571,0.5927791235321481,0.592442337072703,1.2353214817739655e-07,0.00012353214817739655,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.18,-0.0031398787280523255,0.003098528525065092,0.0003783884711468571,0.5924007173033459,0.5927791057744928,-0.0031398787280523255,0.003098528525065092,0.0003783884711468571,0.5924007173033459,0.5927791057744928,0.5925111127606826,1.057744928312232e-07,0.0001057744928312232,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.2,-0.0032546716154367994,0.0032134763723208337,0.0003141862929354738,0.5924649009519766,0.592779087244912,-0.0032546716154367994,0.0032134763723208337,0.0003141862929354738,0.5924649009519766,0.592779087244912,0.5925806691700772,8.724491207257046e-08,8.724491207257046e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.22,-0.0033130925219641005,0.003272686427204352,0.0002482564077978507,0.592530811862387,0.5927790682701848,-0.0033130925219641005,0.003272686427204352,0.0002482564077978507,0.592530811862387,0.5927790682701848,0.5926498840758277,6.82701848386813e-08,6.82701848386813e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.24,-0.003317012335497971,0.0032779859948508516,0.00018171125789759324,0.5925973379100063,0.5927790491679039,-0.003317012335497971,0.0032779859948508516,0.00018171125789759324,0.5925973379100063,0.5927790491679039,0.5927176959383768,4.916790397047066e-08,4.916790397047066e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.26,-0.003269058786237733,0.0032319521710739707,0.00011561798925370168,0.5926634122527275,0.5927790302419812,-0.003269058786237733,0.0032319521710739707,0.00011561798925370168,0.5926634122527275,0.5927790302419812,0.5927831174488423,3.024198125256561e-08,3.024198125256561e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.28,-0.0031725381672599307,0.00313783469968687,5.0984059984749384e-05,0.5927280277186022,0.5927790117785869,-0.0031725381672599307,0.00313783469968687,5.0984059984749384e-05,0.5927280277186022,0.5927790117785869,0.5928452472494069,1.1778586994637408e-08,1.1778586994637408e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.3,-0.0030313503447706447,0.002999472155645222,-1.1255511478025677e-05,0.5927902495540455,0.5927789940425674,-0.0030313503447706447,0.002999472155645222,-1.1255511478025677e-05,0.5927902495540455,0.5927789940425674,0.5929032797363495,-5.957432547276653e-09,-5.957432547276653e-06,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.32,-0.0028498987132671294,0.002821203089060642,-7.02491404398261e-05,0.5928492264148096,0.5927789772743698,-0.0028498987132671294,0.002821203089060642,-7.02491404398261e-05,0.5928492264148096,0.5927789772743698,0.5929565128875569,-2.2725630155484566e-08,-2.2725630155484566e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.34,-0.0026329967479449268,0.0026077737632217435,-0.0001252378276809787,0.592904199515181,0.5927789616875001,-0.0026329967479449268,0.0026077737632217435,-0.0001252378276809787,0.592904199515181,0.5927789616875001,0.5930043540900523,-3.831249983932139e-08,-3.831249983932139e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.36,-0.0023857727781407823,0.002364244091982659,-0.00017556241718854823,0.5929545098837138,0.5927789474665253,-0.0023857727781407823,0.002364244091982659,-0.00017556241718854823,0.5929545098837138,0.5927789474665253,0.5930463239753798,-5.253347468148206e-08,-5.253347468148206e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.38,-0.0021135745532603334,0.002095893331036436,-0.00022066894024396367,0.59299960370587,0.592778934765626,-0.0021135745532603334,0.002095893331036436,-0.00022066894024396367,0.59299960370587,0.592778934765626,0.5930820583014115,-6.52343739027117e-08,-6.52343739027117e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.4,-0.0018218750982926801,0.0018081270044190134,-0.0002601120570135543,0.5930390357647068,0.5927789237076933,-0.0018218750982926801,0.0018081270044190134,-0.0002601120570135543,0.5930390357647068,0.5927789237076933,0.5931113079475956,-7.629230669436993e-08,-7.629230669436993e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.42,-0.001516181262104288,0.0015063864555240336,-0.00029355663588043895,0.5930724710198375,0.592778914383957,-0.001516181262104288,0.0015063864555240336,-0.00029355663588043895,0.5930724710198375,0.592778914383957,0.593133937116827,-8.561604292189884e-08,-8.561604292189884e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.44,-0.0012019462504953005,0.001196062302287082,-0.0003207775377854919,0.5930996843919133,0.5927789068541278,-0.0012019462504953005,0.001196062302287082,-0.0003207775377854919,0.5930996843919133,0.5927789068541278,0.5931499198604059,-9.314587212649883e-08,-9.314587212649883e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.46,-0.000884487310203852,0.0008824129524058755,-0.000341657697493016,0.5931205588445131,0.59277890114702,-0.000884487310203852,0.0008824129524058755,-0.000341657697493016,0.5931205588445131,0.59277890114702,0.5931593350629796,-9.885297991285569e-08,-9.885297991285569e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.48,-0.0005689095922293275,0.0005704891984286142,-0.00035618461569647195,0.5931350818773251,0.5927788972616287,-0.0005689095922293275,0.0005704891984286142,-0.00035618461569647195,0.5931350818773251,0.5927788972616287,0.5931623600415576,-1.027383712548513e-07,-0.0001027383712548513,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.5,-0.0002600370758619741,0.00026506576766927026,-0.00036444539501914903,0.5931433405636338,0.5927788951686147,-0.0002600370758619741,0.00026506576766927026,-0.00036444539501914903,0.5931433405636338,0.5927788951686147,0.5931592629267238,-1.0483138523920132e-07,-0.00010483138523920132,0.0,0.0,0.0,0.0,1,0
