run_label,target,start_id,start_type,objective_value,tracking_cost,constraint_cost,peak_y_pred,max_abs_xr_pred,target_error_pred_m,target_error_pred_mm,predicted_safety_violation_m,predicted_safety_violation_mm,predicted_violation_m,u_min,u_max,n_params_near_lower_bound,n_params_near_upper_bound,n_params_near_any_bound,learning_rate,adam_steps,n_random_starts,optimization_time_s_all_starts,Kr,u_Kr,hr,u_hr,f0,u_f0,f1,u_f1,A,u_A,x_r_start,u_x_r_start
main,0.55,10,random,19.064077377319336,19.064077377319336,0.0,0.593662440776825,0.4801813066005707,0.043662428855895996,43.66242980957031,0.0,0.0,0.0,0.07245095074176788,0.3695138692855835,0,0,0,0.03,800,200,1.5329952239990234,2467.864013671875,0.2765325903892517,0.12535783648490906,0.07245095074176788,0.22932985424995422,0.3695138692855835,1.7420860528945923,0.24736201763153076,0.0935208722949028,0.11736235022544861,0.3577401041984558,0.15480206906795502
main,0.55,11,random,0.012428799644112587,0.012428799644112587,0.0,0.5511148571968079,0.4752102494239807,0.0011148452758789062,1.1148452758789062,0.0,0.0,0.0,0.16808976233005524,0.7953286170959473,0,0,0,0.03,800,200,1.5329952239990234,4283.0927734375,0.7951694130897522,0.37836501002311707,0.7953286170959473,0.1588314175605774,0.16808976233005524,3.363840103149414,0.7879467010498047,0.09856998920440674,0.2856661379337311,0.3585103154182434,0.17020642757415771
main,0.55,12,random,16.532814025878906,16.532814025878906,0.0,0.590660572052002,0.47316426038742065,0.040660560131073,40.660560607910156,0.0,0.0,0.0,0.24359729886054993,0.8131529688835144,0,0,0,0.03,800,200,1.5329952239990234,4346.03515625,0.8131529688835144,0.34306448698043823,0.6944699883460999,0.26374003291130066,0.4678286910057068,1.7487030029296875,0.2495676577091217,0.09730792045593262,0.24359729886054993,0.36654719710350037,0.3309437334537506
main,0.55,13,random,0.6563660502433777,0.6563660502433777,0.0,0.5581016540527344,0.4878009557723999,0.00810164213180542,8.101642608642578,0.0,0.0,0.0,0.13237248361110687,0.8934852480888367,0,0,0,0.03,800,200,1.5329952239990234,2336.514404296875,0.23900413513183594,0.30342361330986023,0.5812103152275085,0.39616668224334717,0.8461905717849731,3.6804556846618652,0.8934852480888367,0.09397117793560028,0.13237248361110687,0.35776594281196594,0.15531881153583527
main,0.55,14,random,0.0,0.0,0.0,0.550000011920929,0.4794720411300659,0.0,0.0,0.0,0.0,0.0,0.014227218925952911,0.9095293879508972,1,0,1,0.03,800,200,1.5329952239990234,3357.572509765625,0.5307350158691406,0.3144882321357727,0.6128235459327698,0.41833528876304626,0.9095293879508972,3.593149185180664,0.8643831014633179,0.09484793990850449,0.16159795224666595,0.3507113456726074,0.014227218925952911
main,0.55,15,random,17.08379364013672,17.08379364013672,0.0,0.5913325548171997,0.47239696979522705,0.04133254289627075,41.332542419433594,0.0,0.0,0.0,0.03430657461285591,0.7293515205383301,0,0,0,0.03,800,200,1.5329952239990234,2661.97412109375,0.33199262619018555,0.3552730083465576,0.7293515205383301,0.11200730502605438,0.03430657461285591,1.5450153350830078,0.18167178332805634,0.09621261060237885,0.207086980342865,0.3637353181838989,0.2747066020965576
main,0.55,16,random,16.58991050720215,16.58991050720215,0.0,0.5907307267189026,0.48976874351501465,0.04073071479797363,40.730712890625,0.0,0.0,0.0,0.09374774247407913,0.28222766518592834,0,0,0,0.03,800,200,1.5329952239990234,2351.426513671875,0.24326470494270325,0.13580802083015442,0.10230865329504013,0.13281171023845673,0.09374774247407913,1.8466830253601074,0.28222766518592834,0.09286673367023468,0.09555772691965103,0.3635673224925995,0.2713462710380554
main,0.55,17,random,17.959308624267578,17.959308624267578,0.0,0.5923784375190735,0.48653605580329895,0.04237842559814453,42.37842559814453,0.0,0.0,0.0,0.07021330296993256,0.45448559522628784,0,0,0,0.03,800,200,1.5329952239990234,3090.69970703125,0.45448559522628784,0.22905230522155762,0.3687208592891693,0.1282108724117279,0.08060246706008911,2.119701862335205,0.37323397397994995,0.10169201344251633,0.3897337317466736,0.35351064801216125,0.07021330296993256
main,0.55,18,random,0.0,0.0,0.0,0.550000011920929,0.45630723237991333,0.0,0.0,0.0,0.0,0.0,0.02077900990843773,0.978538453578949,0,0,0,0.03,800,200,1.5329952239990234,4006.517333984375,0.7161478400230408,0.4424884617328644,0.978538453578949,0.23914098739624023,0.3975456953048706,3.0397567749023438,0.6799189448356628,0.09702201187610626,0.2340669333934784,0.35103893280029297,0.02077900990843773
main,0.55,19,random,17.931434631347656,17.931434631347656,0.0,0.5923455357551575,0.4863665699958801,0.042345523834228516,42.345523834228516,0.0,0.0,0.0,0.06472153216600418,0.881178081035614,0,0,0,0.03,800,200,1.5329952239990234,4584.123046875,0.881178081035614,0.3880889415740967,0.8231112957000732,0.12265253812074661,0.06472153216600418,2.0781753063201904,0.3593917787075043,0.09711556881666183,0.2371855080127716,0.3805357813835144,0.610715389251709
