run_label,target,step,best_objective,median_objective,mean_objective,best_peak_y_pred,best_max_abs_xr_pred,learning_rate,n_random_starts,adam_steps
main,0.7,600,12.782358169555664,32.18590545654297,47.87553787231445,0.6655703783035278,0.4965234696865082,0.01,100,600
main,0.75,0,118.28115844726562,293.08074951171875,1305.8289794921875,0.6412428617477417,0.4877128303050995,0.01,100,600
main,0.75,10,113.69416046142578,273.4530029296875,1092.1646728515625,0.6433725357055664,0.4884132146835327,0.01,100,600
main,0.75,20,98.76861572265625,257.2042236328125,913.57666015625,0.6554281711578369,0.4998296797275543,0.01,100,600
main,0.75,30,96.80856323242188,240.84092712402344,767.1911010742188,0.6546620726585388,0.49884557723999023,0.01,100,600
main,0.75,40,95.68741607666016,231.1961669921875,658.0236206054688,0.6546655893325806,0.498464435338974,0.01,100,600
main,0.75,50,94.66901397705078,218.73011779785156,570.835693359375,0.6550991535186768,0.49839386343955994,0.01,100,600
main,0.75,60,92.56791687011719,207.6590576171875,496.6915588378906,0.6538897156715393,0.49570009112358093,0.01,100,600
main,0.75,70,89.043212890625,197.89535522460938,435.1138000488281,0.6568033695220947,0.49733832478523254,0.01,100,600
main,0.75,80,87.96875762939453,193.54800415039062,388.2459411621094,0.6583067774772644,0.49811941385269165,0.01,100,600
main,0.75,90,86.79765319824219,190.40707397460938,354.19647216796875,0.6588276028633118,0.49803051352500916,0.01,100,600
main,0.75,100,85.60075378417969,188.15985107421875,327.2255859375,0.659362256526947,0.49793630838394165,0.01,100,600
main,0.75,110,84.65797424316406,182.88482666015625,304.2037658691406,0.6596612930297852,0.4977600574493408,0.01,100,600
main,0.75,120,83.72992706298828,178.08303833007812,284.7440185546875,0.6601957678794861,0.49777576327323914,0.01,100,600
main,0.75,130,82.8354721069336,172.21051025390625,268.7891540527344,0.6607613563537598,0.49782848358154297,0.01,100,600
main,0.75,140,82.00922393798828,169.4456787109375,255.03768920898438,0.6611984968185425,0.49780720472335815,0.01,100,600
main,0.75,150,81.37911987304688,165.01077270507812,242.87185668945312,0.6615080237388611,0.497770756483078,0.01,100,600
main,0.75,160,80.77222442626953,161.26686096191406,231.94403076171875,0.6617296934127808,0.4976719617843628,0.01,100,600
main,0.75,170,79.70972442626953,159.508544921875,221.7410888671875,0.6624903678894043,0.49779748916625977,0.01,100,600
main,0.75,180,78.65990447998047,158.10885620117188,212.50274658203125,0.6632953882217407,0.49795085191726685,0.01,100,600
main,0.75,190,78.0628890991211,155.85037231445312,204.01583862304688,0.6635241508483887,0.4978645145893097,0.01,100,600
main,0.75,200,77.63545227050781,152.0411834716797,196.24038696289062,0.6635650992393494,0.497704416513443,0.01,100,600
main,0.75,210,77.32185363769531,148.80224609375,189.23818969726562,0.6635416746139526,0.49753546714782715,0.01,100,600
main,0.75,220,76.99683380126953,146.008056640625,181.62648010253906,0.6637725830078125,0.49757155776023865,0.01,100,600
main,0.75,230,76.79915618896484,142.43267822265625,175.05145263671875,0.6637899279594421,0.49748867750167847,0.01,100,600
main,0.75,240,76.58936309814453,139.90281677246094,170.31105041503906,0.6638444662094116,0.49742981791496277,0.01,100,600
main,0.75,250,76.416748046875,137.83018493652344,166.1244659423828,0.6638965010643005,0.49738675355911255,0.01,100,600
main,0.75,260,76.26847076416016,136.64898681640625,162.57894897460938,0.6639381647109985,0.49734631180763245,0.01,100,600
main,0.75,270,76.14901733398438,136.14202880859375,159.67855834960938,0.6639756560325623,0.4973168671131134,0.01,100,600
main,0.75,280,75.95805358886719,135.654296875,157.0624237060547,0.6641054749488831,0.49733418226242065,0.01,100,600
main,0.75,290,75.83617401123047,133.42352294921875,154.51156616210938,0.6641625761985779,0.49732139706611633,0.01,100,600
main,0.75,300,75.75416564941406,127.13276672363281,152.1816864013672,0.6641544699668884,0.4972691535949707,0.01,100,600
main,0.75,310,75.6456298828125,125.8707275390625,150.05972290039062,0.6642678380012512,0.49731603264808655,0.01,100,600
main,0.75,320,75.44852447509766,124.72565460205078,148.00856018066406,0.6659988164901733,0.4984951913356781,0.01,100,600
main,0.75,330,75.19671630859375,123.72196197509766,146.22962951660156,0.6663733720779419,0.4986271858215332,0.01,100,600
main,0.75,340,74.97303009033203,122.32032775878906,144.5263214111328,0.666708767414093,0.4987412393093109,0.01,100,600
main,0.75,350,74.72148895263672,121.737060546875,142.87167358398438,0.6670452952384949,0.4988427460193634,0.01,100,600
main,0.75,360,74.48088836669922,121.2730712890625,141.33863830566406,0.6672883629798889,0.4988951086997986,0.01,100,600
main,0.75,370,74.22554779052734,120.31937408447266,139.97531127929688,0.667486310005188,0.4989180564880371,0.01,100,600
main,0.75,380,73.97386169433594,118.94097900390625,138.63897705078125,0.6676994562149048,0.49894970655441284,0.01,100,600
main,0.75,390,73.72929382324219,117.11341857910156,137.34521484375,0.6678956747055054,0.4989743232727051,0.01,100,600
main,0.75,400,73.49253845214844,115.03274536132812,136.0849609375,0.6680731773376465,0.4989914000034332,0.01,100,600
main,0.75,410,73.26313018798828,113.31535339355469,134.5235595703125,0.6682393550872803,0.4990047216415405,0.01,100,600
main,0.75,420,73.04854583740234,111.66449737548828,133.29415893554688,0.6683927774429321,0.4990159571170807,0.01,100,600
main,0.75,430,72.83687591552734,110.24591064453125,132.2327117919922,0.6685291528701782,0.4990192949771881,0.01,100,600
main,0.75,440,72.6295394897461,109.46660614013672,131.2744903564453,0.6686534285545349,0.49901774525642395,0.01,100,600
main,0.75,450,72.43248748779297,108.78079986572266,130.41432189941406,0.6687839031219482,0.4990224242210388,0.01,100,600
main,0.75,460,72.23583984375,108.20469665527344,129.58433532714844,0.6688957214355469,0.49901771545410156,0.01,100,600
main,0.75,470,72.03569030761719,107.37384033203125,128.81483459472656,0.6690466403961182,0.49903151392936707,0.01,100,600
main,0.75,480,71.80794525146484,106.58563995361328,128.08798217773438,0.6692843437194824,0.49907976388931274,0.01,100,600
main,0.75,490,71.57901763916016,105.88963317871094,127.33785247802734,0.669549822807312,0.49914026260375977,0.01,100,600
main,0.75,500,71.35202026367188,105.24874877929688,126.55729675292969,0.6698023676872253,0.49919387698173523,0.01,100,600
main,0.75,510,71.13361358642578,104.64759063720703,125.78584289550781,0.6700469851493835,0.49924522638320923,0.01,100,600
main,0.75,520,70.92565155029297,104.05719757080078,125.0305404663086,0.6702638864517212,0.4992857873439789,0.01,100,600
main,0.75,530,70.72099304199219,103.05242919921875,124.19586944580078,0.6704645156860352,0.4993191659450531,0.01,100,600
main,0.75,540,70.52029418945312,102.12777709960938,123.40872192382812,0.6706629991531372,0.49935221672058105,0.01,100,600
main,0.75,550,70.32544708251953,101.37113952636719,122.63214111328125,0.6708380579948425,0.4993758797645569,0.01,100,600
main,0.75,560,70.13607788085938,100.94522094726562,121.90618896484375,0.6710126399993896,0.4994005858898163,0.01,100,600
main,0.75,570,69.9669189453125,100.583984375,121.18875122070312,0.6710996627807617,0.4993915557861328,0.01,100,600
main,0.75,580,69.79540252685547,100.22244262695312,120.36772155761719,0.6711671352386475,0.4993729889392853,0.01,100,600
main,0.75,590,69.63725280761719,99.86752319335938,119.64934539794922,0.671200692653656,0.49934279918670654,0.01,100,600
main,0.75,600,69.47549438476562,99.59550476074219,118.98758697509766,0.6712683439254761,0.4993268847465515,0.01,100,600
