Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y_pred,peak_y_std,max_abs_xr_pred,max_abs_xr_std
1000.0,4263.373436277745,20.0,0.1,0.14507838890988922,0.38795771244378996,3.782599049250145,0.10507681820412447,0.3727387520580728,0.5879013564298304,0.008093344675709836,0.6413296874836873,0.003325728416975526
1000.0,4678.383367210433,20.0,0.1,0.17973674541190593,0.4222195820243454,3.7525006460370784,0.11872637202045157,0.39455636347593165,0.6356668680684397,0.008248339067462158,0.6411705951550617,0.0034906675135294714
1000.0,3340.0712151581765,20.0,0.1,0.33861860181412906,0.28654877168089044,1.9052409004058148,0.11971918804229384,0.35124855272986033,0.6213605675296108,0.008092851919342031,0.4883958835940519,0.0033678487835367824
1000.0,2380.3473958242985,20.0,0.1,0.4250258853489488,0.43330799238898743,1.8364459602096748,0.11999349918337811,0.39063219788548137,0.6625324061402309,0.00838431135880008,0.5259792900744359,0.003576547754387814
1000.0,4219.0049523260295,20.0,0.1,0.30014591304633154,0.23799530911736036,1.0277227635558597,0.10096741630551671,0.3687391824864299,0.6128625530588244,0.008214501447428585,0.47971407104374764,0.0034943024102846256
1000.0,1785.2074643589435,20.0,0.1,0.12957647803626535,0.19217903098894662,2.4830591146351333,0.11322358528675985,0.37944395347321125,0.6547604315508739,0.008210809706450379,0.6585243135504808,0.0034420459321105826
1000.0,3393.3688181655443,20.0,0.1,0.3788090007429845,0.39680043698977263,2.319531751111904,0.10821500106263285,0.39606367180131696,0.6336411759843472,0.008057776188580145,0.5191735756907074,0.0033572030207758945
1000.0,1779.3363602205154,20.0,0.1,0.31311729697355417,0.371779403601195,2.282000328631332,0.11249824585128129,0.3920018410134448,0.6537298712475974,0.008141935385946176,0.5366827711393304,0.0034659834732839317
1000.0,4175.2038804618005,20.0,0.1,0.2878824233069679,0.3535295399913858,3.1280076410110547,0.1015009815079901,0.35106334444001835,0.565846405303845,0.008078476251641079,0.494111258023311,0.0033638137331359077
1000.0,4824.008040875187,20.0,0.1,0.26369330593011586,0.20447744120388764,1.751595227872368,0.10198480317295613,0.37889401468816386,0.6040457674493269,0.008131025933197521,0.49214338990291406,0.0033943241894498224
1000.0,3312.1478324661734,20.0,0.1,0.23376811723109003,0.12721926490445623,3.9422725636729528,0.09047135752696252,0.3959883168325725,0.5810166525684678,0.008287584415946972,0.549273077572731,0.003549877598793048
1000.0,1611.252511644896,20.0,0.1,0.27689942356336883,0.37491372485669827,2.990726734066716,0.11117227143708047,0.35487461096416273,0.6107264808183988,0.008179240139924429,0.5139033869692274,0.003476839915020372
1000.0,4524.182290668498,20.0,0.1,0.32743912725506336,0.4296140342334366,3.9857462945096644,0.11263924591118037,0.39025769692090834,0.6143585712993407,0.00842383930220896,0.5369989680939116,0.0037800757724078256
1000.0,4863.606783664891,20.0,0.1,0.3517629160414233,0.31409490580640775,2.5808667474812284,0.10568497191232423,0.3819976458916255,0.6061929725632651,0.008100235032312617,0.5045028142903739,0.003528559209158333
1000.0,3686.3753361999297,20.0,0.1,0.10049504211410504,0.15223968104634772,2.250286254583549,0.09862776735168627,0.3837258721929463,0.6007532312771054,0.008368643163911723,0.5235058547646781,0.0036446875460573124
