sample_index,y_achieved,error,extra_reach,max_xr,max_xb,constraint_violation,feasible,noise_Kb,noise_Mb,noise_hb,param_Kb,param_Kr,param_Mb,param_hb,param_hr,param_f0,param_f1,param_A,param_x_r_start
29,0.6085808864108895,0.011419113589110519,0.10858088641088948,0.4884210958819617,0.20777765660245145,0.0,True,0.0006247059363843715,0.024037332945295448,0.022326558801497205,1000.6247059363844,2950.19838671802,20.480746658905908,0.10223265588014972,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
30,0.6202225006048481,0.00022250060484807488,0.12022250060484807,0.489486412970706,0.2202089995913494,0.0,True,0.03326925544863931,-0.004924274225471181,-0.02116491560220769,1033.2692554486393,2950.19838671802,19.901514515490575,0.09788350843977923,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
31,0.6416343995374779,0.021634399537477922,0.14163439953747792,0.4903942520832779,0.24404035812538633,0.0,True,-0.003985910545319953,-0.08436672169790149,-0.07235562362115437,996.0140894546801,2950.19838671802,18.31266556604197,0.09276443763788457,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
32,0.6180045393418488,0.001995460658151149,0.11800453934184885,0.4883697936783599,0.21888801104139832,0.0,True,-0.06613498061772012,-0.04986234138007409,0.019988711336171833,933.8650193822798,2950.19838671802,19.00275317239852,0.10199887113361719,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
33,0.6087539648434869,0.011246035156513123,0.10875396484348687,0.4880377518702722,0.2063820093357789,0.0,True,-0.04527395276800304,-0.018908127701969486,0.06496141488930328,954.726047231997,2950.19838671802,19.62183744596061,0.10649614148893033,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
34,0.6147260929983536,0.005273907001646427,0.11472609299835357,0.48890341538628074,0.21586323773779076,0.0,True,-0.017813198553071296,0.03687577842335433,-0.046680884000493854,982.1868014469287,2950.19838671802,20.73751556846709,0.09533191159995062,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
35,0.6252399555193007,0.005239955519300676,0.12523995551930067,0.4894333221220323,0.22558849910831766,0.0,True,-0.010271877893381501,-0.047501102745529065,-0.016951653795028124,989.7281221066186,2950.19838671802,19.049977945089417,0.09830483462049719,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
36,0.6298004424561168,0.009800442456116776,0.12980044245611677,0.49070943453067795,0.22715871173923285,0.0,True,0.04201540687286978,-0.08636602115961745,0.021721182177292866,1042.0154068728698,2950.19838671802,18.27267957680765,0.1021721182177293,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
37,0.631214625852525,0.011214625852524973,0.13121462585252497,0.4898387482581358,0.23393089124265598,0.0,True,0.011886780116613895,-0.02970749778483972,-0.07230289271942274,1011.8867801166139,2950.19838671802,19.405850044303207,0.09276971072805773,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
38,0.6187088118587528,0.0012911881412471793,0.11870881185875282,0.4891669474038303,0.21682342712579428,0.0,True,0.003606475385693476,-0.02647463545319012,0.011633810567735199,1003.6064753856934,2950.19838671802,19.470507290936197,0.10116338105677353,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
