Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,max_xr,max_xb,extra_reach,constraint_violation,feasible
312.9809991511329,1050.1963775081963,18.580679848516496,0.13317642996144682,0.3227667905344548,0.08878284235807934,2.6576815509587073,0.11443964238071959,0.3760851630681673,0.570128202896949,0.5229183170893741,0.17094216928317688,0.07012820289694899,0.022918317089374085,False
880.5088019609195,914.7036634359088,29.82296889814454,0.13270654524755826,0.5684957644500046,0.09635421439593608,6.179684951128978,0.05083553048126591,0.4476140153956702,0.5158901870928215,0.5003766517865715,0.045530818639654455,0.01589018709282153,0.00037665178657153575,True
959.1940420833117,1698.4479052896081,11.917891965927645,0.1514017442125082,0.36031767241449864,0.25230197577111235,1.1573003339969032,0.05597394310585921,0.4244565207753245,0.569805691264977,0.494698171138354,0.10731878756813999,0.06980569126497704,0.0,True
398.72856130145414,3971.8018553532957,51.42698591169943,0.058584164410928195,0.6738531784451858,0.4885312267308958,1.1256027806989144,0.06871381624697723,0.37969319539841656,0.4420663088923044,0.4481566871385642,0.039817669811038035,-0.057933691107695584,0.0,True
289.9202919933573,4322.403005147773,45.49196875620326,0.22390862888492846,0.2435054553077456,0.23542735650033858,4.334149280385297,0.043794038879789485,0.428684305496402,0.4966080870610799,0.5117144168614065,0.019770893899643233,-0.0033919129389201053,0.011714416861406507,False
480.45548379292103,1289.2147237683193,54.20639794376053,0.09185821462940641,0.7645323926399469,0.2590395630952426,6.738783641862852,0.08920103256491943,0.4137186035796993,0.5014431630630571,0.5016243343983371,0.04897085402566273,0.0014431630630571401,0.0016243343983370906,True
858.288610414293,2481.2922473818194,11.252220974347624,0.051837810589482974,0.23364045254065982,0.10206075135908564,4.921251021898295,0.05571124972381661,0.3965824008717888,0.5998060390983602,0.481210458005092,0.20931626270854137,0.09980603909836017,0.0,True
1317.7225754294325,1604.1537152278586,53.82737213703541,0.14742837607989576,0.12565799685048645,0.08893145413875295,5.5538961361917565,0.047485687775814606,0.3919621047578873,0.5230609602316951,0.5506620285716218,0.030962010629425923,0.023060960231695127,0.05066202857162183,False
863.2491648014023,4492.541681712219,44.29509859127493,0.1374506351358794,0.258474065063114,0.12384309691181812,4.945412465179188,0.11202694089170098,0.37704548357400947,0.5390021527431414,0.5770626947635674,0.07563542117939667,0.03900215274314145,0.07706269476356742,False
799.2239895263648,1960.7369292965273,53.717046938282465,0.08587102730505047,0.5784117642553237,0.3628157629801892,3.339670911581103,0.0500877448289712,0.37682490892885173,0.44107218862919517,0.42788917236326646,0.04098644071019583,-0.05892781137080483,0.0,True
