Kr,hr,f0,f1,A,x_r_start,u_Kr,u_hr,u_f0,u_f1,u_A,u_x_r_start,peak_y_true,target_error_m,target_error_mm,reachability_gap_m,reachability_gap_mm,max_abs_xr_true,constraint_violation_abs_m,constraint_violation_abs_mm,residual_margin_m,residual_margin_mm,feasible_abs,tracking_cost,constraint_cost,J_true,run_label,method,target,iteration,phase,kernel,acquisition,seed,total_budget,initial_points,simulation_time_s,gp_fit_time_s,acquisition_time_s,iteration_time_s,acquisition_score,candidate_pool_size,candidate_pool_global,candidate_pool_local,best_J_so_far,best_feasible_error_so_far_mm,best_feasible_margin_so_far_mm,is_current_best_J,benchmark,kernel_label,acquisition_label,gp_alpha,alpha_label,long_total_evaluations
3104.7039133985595,0.16075108701250396,0.4459953426449472,1.1999256549935629,0.11312400151273902,0.3549272301573686,0.45848683239958843,0.17357453432143988,0.9885581218427063,0.06664188499785428,0.7708000504246338,0.0985446031473729,0.6427303170977634,0.007269682902236618,7.269682902236618,0.007269682902236618,7.269682902236618,0.4868110742205426,0.0,0.0,0.013188925779457406,13.188925779457406,True,0.5284828949907142,0.0,0.5284828949907142,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,198,bo,rbf,pi,2027,200,20,0.36772269988432527,0.7807608000002801,0.018306200159713626,1.1669690001290292,0.6929438260252339,5000,4000,1000,4.850320542208463e-05,0.06964424270683445,5.340375051678892,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4351.489041049603,0.2345401731123982,0.20632166121858778,1.4716189536935753,0.11645574851165182,0.38396734835494517,0.8147111545856007,0.384400494606852,0.3037761749102508,0.15720631789785844,0.8818582837217275,0.6793469670989033,0.6552577890566215,0.0052577890566214425,5.2577890566214425,0.0,0.0,0.5122929921743258,0.012292992174325779,12.292992174325779,-0.012292992174325779,-12.292992174325779,False,0.27644345763928196,60.44706263921394,60.72350609685322,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,199,bo,rbf,pi,2027,200,20,0.4180879001505673,0.683418900007382,0.01903679990209639,1.120729000074789,0.94374078071139,5000,4000,1000,4.850320542208463e-05,0.06964424270683445,5.340375051678892,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2660.7840399079682,0.10370153079899781,0.13958113071966122,1.524114004705312,0.11884878549342764,0.35254439025496415,0.3316525828308481,0.01057580228285089,0.11308894491331771,0.174704668235104,0.9616261831142551,0.05088780509928345,0.6484752452953986,0.0015247547046014498,1.5247547046014498,0.0015247547046014498,1.5247547046014498,0.4946069781192375,0.0,0.0,0.005393021880762516,5.393021880762516,True,0.023248769092042543,0.0,0.023248769092042543,budget_long_PI_RBF_alpha1em08_target0650_seed2027,BO,0.65,200,bo,rbf,pi,2027,200,20,0.35109509993344545,1.0271908999420702,0.018556900089606643,1.397025599842891,0.6946661865425441,5000,4000,1000,4.850320542208463e-05,0.06964424270683445,5.340375051678892,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1993.6864076067986,0.36880151959998475,0.441822802979989,1.694424920933793,0.11646762399853552,0.3830237043853668,0.1410532593162282,0.7680043417142423,0.9766365799428257,0.23147497364459763,0.8822541332845175,0.6604740877073367,0.6609991665125491,0.08900083348745091,89.00083348745092,0.08900083348745091,89.00083348745092,0.5192086701979426,0.01920867019794259,19.20867019794259,-0.01920867019794259,-19.20867019794259,False,79.21148361460965,147.58920430933114,226.80068792394079,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,1,initial_lhs,rbf,pi,2026,200,20,0.5206843998748809,0.0,0.0,0.5207469000015408,,0,0,0,226.80068792394079,,,True,budget_sweep,RBF,PI,1e-08,1e-08,200
3091.5998285814944,0.13189631914309666,0.1585762659530102,3.9552545848966645,0.10504955669975641,0.3702003745986568,0.45474280816614127,0.09113234040884757,0.1673607598657434,0.9850848616322215,0.5016518899918805,0.4040074919731361,0.5908298246398245,0.15917017536017553,159.17017536017553,0.15917017536017553,159.17017536017553,0.6697087739605099,0.16970877396050987,169.70877396050986,-0.16970877396050987,-169.70877396050986,False,253.35144724189024,11520.427183671773,11773.778630913663,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,2,initial_lhs,rbf,pi,2026,200,20,1.0884880998637527,0.0,0.0,1.0885733999311924,,0,0,0,226.80068792394079,,,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2788.722609274686,0.174327188301116,0.23098481031435883,3.1261157112436644,0.09532742918189985,0.3641529688667156,0.36820645979276745,0.21236339514604566,0.3742423151838824,0.7087052370812215,0.17758097272999485,0.2830593773343119,0.5739182413093474,0.17608175869065257,176.08175869065258,0.17608175869065257,176.08175869065258,0.5740026727456994,0.07400267274569938,74.00267274569939,-0.07400267274569938,-74.00267274569939,False,310.047857435932,2190.558229402831,2500.606086838763,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,3,initial_lhs,rbf,pi,2026,200,20,0.5960514999460429,0.0,0.0,0.5961210001260042,,0,0,0,226.80068792394079,,,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1626.3676372874722,0.14853917150524046,0.3882982052414582,1.8353631908973354,0.1145052290692911,0.369967898794083,0.036105039224992044,0.13868334715782984,0.8237091578327377,0.27845439696577845,0.8168409689763703,0.39935797588165967,0.6763787370529242,0.07362126294707583,73.62126294707582,0.07362126294707583,73.62126294707582,0.5522293231322154,0.0522293231322154,52.2293231322154,-0.0522293231322154,-52.2293231322154,False,54.2009035792248,1091.1608779397482,1145.361781518973,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,4,initial_lhs,rbf,pi,2026,200,20,0.4518464000429958,0.0,0.0,0.45190469990484416,,0,0,0,226.80068792394079,,,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4571.6521672307235,0.33860933598018317,0.3240805420022478,2.260770119349092,0.10884703026607404,0.3617500212406371,0.8776149049230639,0.6817409599433805,0.6402301200064222,0.4202567064496973,0.6282343422024678,0.2350004248127425,0.598058276764976,0.15194172323502397,151.94172323502397,0.15194172323502397,151.94172323502397,0.4870047433135874,0.0,0.0,0.012995256686412604,12.995256686412604,True,230.86287259628622,0.0,230.86287259628622,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,5,initial_lhs,rbf,pi,2026,200,20,0.5635840999893844,0.0,0.0,0.5636422999668866,,0,0,0,226.80068792394079,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4263.352178783662,0.24219407899913686,0.17354440947837493,3.758993548497253,0.09248234913199906,0.37763295052255086,0.789529193938189,0.40626879714039105,0.2101268842239284,0.9196645161657511,0.08274497106663539,0.5526590104510176,0.5659842500109317,0.18401574998906833,184.01574998906833,0.18401574998906833,184.01574998906833,0.5333535878127188,0.0333535878127188,33.3535878127188,-0.0333535878127188,-33.3535878127188,False,338.61796244039306,444.9847279922976,783.6026904326907,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,6,initial_lhs,rbf,pi,2026,200,20,0.6930767998564988,0.0,0.0,0.6931336000561714,,0,0,0,226.80068792394079,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4026.4089594620546,0.35492665205665086,0.11924213201742612,1.1020987294147206,0.09795600769479931,0.3942154491818441,0.7218311312748728,0.7283618630190024,0.0549775200497889,0.03403290980490688,0.2652002564933108,0.8843089836368815,0.6241290328020909,0.12587096719790913,125.87096719790914,0.12587096719790913,125.87096719790914,0.501427141730629,0.0014271417306289669,1.4271417306289669,-0.0014271417306289669,-1.4271417306289669,False,158.43500383337118,0.814693407721057,159.24969724109224,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,7,initial_lhs,rbf,pi,2026,200,20,0.4419116999488324,0.0,0.0,0.4419712000526488,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,True,budget_sweep,RBF,PI,1e-08,1e-08,200
2679.2282168954353,0.2977352844337351,0.3410118903691212,3.026033451552268,0.10712995732046916,0.35952773408811384,0.33692234768441,0.5649579555249573,0.6886054010546321,0.675344483850756,0.5709985773489722,0.19055468176227708,0.5931258772379184,0.15687412276208157,156.87412276208158,0.15687412276208157,156.87412276208158,0.5081270260035665,0.008127026003566518,8.127026003566517,-0.008127026003566518,-8.127026003566517,False,246.09490392372638,26.419420665058546,272.5143245887849,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,8,initial_lhs,rbf,pi,2026,200,20,0.4428522998932749,0.0,0.0,0.44291170011274517,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2072.032884787272,0.38790154636906893,0.19412369295654608,3.4941783524804757,0.11036971011011905,0.3812629258052074,0.16343796708207775,0.8225758467687685,0.2689248370187031,0.8313927841601585,0.6789903370039683,0.6252585161041472,0.6107147108372657,0.1392852891627343,139.2852891627343,0.1392852891627343,139.2852891627343,0.5059800673723098,0.0059800673723098274,5.980067372309827,-0.0059800673723098274,-5.980067372309827,False,194.0039177714651,14.304482310945826,208.3084000824109,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,9,initial_lhs,rbf,pi,2026,200,20,0.34660579985938966,0.0,0.0,0.3466596999205649,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3342.7550903289202,0.22817631360013158,0.26489939367131654,2.7375594035511304,0.09749729646958977,0.3755149223480612,0.5265014543796915,0.3662180388575188,0.4711411247751901,0.5791864678503768,0.24990988231965905,0.5102984469612248,0.5885491753039922,0.1614508246960078,161.4508246960078,0.1614508246960078,161.4508246960078,0.5284328488877822,0.02843284888778219,28.432848887782193,-0.02843284888778219,-28.432848887782193,False,260.66368795021043,323.3707583501828,584.0344463003933,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,10,initial_lhs,rbf,pi,2026,200,20,0.45538890012539923,0.0,0.0,0.4554373000282794,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3859.1077612997415,0.2692854683833028,0.2837507871078041,2.6359831099758075,0.11264294389116997,0.39752565958103875,0.6740307889427832,0.48367276680943655,0.5250022488794402,0.5453277033252691,0.7547647963723324,0.9505131916207749,0.6425730534663547,0.10742694653364526,107.42694653364526,0.10742694653364526,107.42694653364526,0.5513642712593745,0.05136427125937448,51.36427125937448,-0.05136427125937448,-51.36427125937448,False,115.40548841542676,1055.3153448026414,1170.7208332180683,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,11,initial_lhs,rbf,pi,2026,200,20,0.534842099994421,0.0,0.0,0.5349063999019563,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3064.721336934773,0.11123095367465083,0.24472386988816602,2.4528642803173177,0.10114942536245332,0.39645857259421247,0.44706323912422086,0.03208843907043093,0.4134967711090458,0.4842880934391059,0.37164751208177754,0.9291714518842484,0.6293923298404437,0.12060767015955631,120.6076701595563,0.12060767015955631,120.6076701595563,0.573143445458621,0.07314344545862095,73.14344545862095,-0.07314344545862095,-73.14344545862095,False,145.4621010131633,2139.9854454233027,2285.447546436466,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,12,initial_lhs,rbf,pi,2026,200,20,0.7540705997962505,0.0,0.0,0.7541322999168187,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4864.512872414597,0.15322687298312943,0.10195308003945816,3.3068596802199925,0.09125958853099789,0.35013234479172084,0.9612893921184563,0.1520767799517983,0.005580228684166166,0.7689532267399974,0.04198628436659651,0.0026468958344168627,0.5392685797786678,0.21073142022133218,210.73142022133217,0.21073142022133218,210.73142022133217,0.5207931456992558,0.020793145699255833,20.79314569925583,-0.020793145699255833,-20.79314569925583,False,444.0773146849969,172.94196322819255,617.0192779131894,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,13,initial_lhs,rbf,pi,2026,200,20,0.748754900181666,0.0,0.0,0.7488150999415666,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4470.86432498244,0.28729008451263494,0.35757176387073963,2.099226102741594,0.11776895540089123,0.3747677786281064,0.8488183785664113,0.5351145271789569,0.7359193253449703,0.36640870091386474,0.9256318466963744,0.49535557256212764,0.6362151264536735,0.11378487354632649,113.7848735463265,0.11378487354632649,113.7848735463265,0.5122159399381673,0.012215939938167275,12.215939938167274,-0.012215939938167275,-12.215939938167274,False,129.4699744795351,59.69167542916412,189.16164990869922,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,14,initial_lhs,rbf,pi,2026,200,20,0.5033280998468399,0.0,0.0,0.5033760999795049,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
1847.7498696446373,0.4394244744314614,0.21389904168403379,3.6097926817989396,0.1026539642042017,0.3877738522292508,0.09935710561275349,0.9697842126613182,0.3254258333829537,0.86993089393298,0.42179880680672327,0.755477044585016,0.5978693119191226,0.15213068808087737,152.13068808087738,0.15213068808087737,152.13068808087738,0.5023755187037511,0.0023755187037510783,2.3755187037510783,-0.0023755187037510783,-2.3755187037510783,False,231.43746255961204,2.2572356447484814,233.69469820436052,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,15,initial_lhs,rbf,pi,2026,200,20,0.3918761000968516,0.0,0.0,0.39192570000886917,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2214.2805498726457,0.2192054996807086,0.2935128847842656,1.3318410060515826,0.09354146062166555,0.3558509818312726,0.20408015710647015,0.3405871419448817,0.5528939565264733,0.11061366868386083,0.11804868738885169,0.11701963662545253,0.5947220506405031,0.1552779493594969,155.27794935949692,0.1552779493594969,155.27794935949692,0.46912469547018465,0.0,0.0,0.03087530452981535,30.875304529815352,True,241.1124155729048,0.0,241.1124155729048,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,16,initial_lhs,rbf,pi,2026,200,20,0.443098200019449,0.0,0.0,0.44316929997876287,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3679.4394597673872,0.41644789225625034,0.14841789389149757,2.8601026011595625,0.10377863540719252,0.3546630963709472,0.6226969885049678,0.904136835017858,0.13833683968999305,0.6200342003865209,0.4592878469064175,0.0932619274189435,0.5698473855719886,0.18015261442801145,180.15261442801145,0.18015261442801145,180.15261442801145,0.46843573219311463,0.0,0.0,0.03156426780688537,31.564267806885372,True,324.54964485247757,0.0,324.54964485247757,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,17,initial_lhs,rbf,pi,2026,200,20,0.5181561999488622,0.0,0.0,0.5182201999705285,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3492.2860519871983,0.4079504141782324,0.40159436402434,1.589842845906919,0.0995897784284487,0.36535730327503335,0.5692245862820566,0.8798583262235213,0.8616981829266859,0.19661428196897296,0.3196592809482898,0.30714606550066764,0.5943044526523505,0.15569554734764945,155.69554734764947,0.15569554734764945,155.69554734764947,0.4743590729175205,0.0,0.0,0.025640927082479503,25.640927082479504,True,242.41103463884156,0.0,242.41103463884156,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,18,initial_lhs,rbf,pi,2026,200,20,0.41269359993748367,0.0,0.0,0.41275060013867915,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2440.039124086459,0.1993765903295634,0.42102356902136695,1.9992770735895984,0.11149711081738486,0.3871791389963949,0.26858260688184543,0.283933115227324,0.9172101972039055,0.33309235786319946,0.7165703605794955,0.7435827799278973,0.6568261158183046,0.09317388418169537,93.17388418169537,0.09317388418169537,93.17388418169537,0.5427916149487392,0.042791614948739176,42.79161494873917,-0.042791614948739176,-42.79161494873917,False,86.8137269350398,732.4489239684631,819.2626509035028,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,19,initial_lhs,rbf,pi,2026,200,20,0.39690659986808896,0.0,0.0,0.39695759979076684,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4776.001444765719,0.326927428381554,0.3785315856931529,1.216784557027524,0.11965245266791154,0.3912097935309057,0.9360004127902053,0.6483640810901543,0.7958045305518654,0.07226151900917469,0.9884150889303847,0.8241958706181134,0.6736747088066619,0.07632529119333809,76.32529119333809,0.07632529119333809,76.32529119333809,0.5211408935865828,0.021140893586582776,21.140893586582777,-0.021140893586582776,-21.140893586582777,False,58.25550075747852,178.7749526556867,237.03045341316522,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,20,initial_lhs,rbf,pi,2026,200,20,0.42508319998160005,0.0,0.0,0.4251292000990361,,0,0,0,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
2552.3111292709655,0.330435281072236,0.41630909784149284,2.9261455524877604,0.10679473782165849,0.35603926743920705,0.30066032264884734,0.6583865173492458,0.9037402795471224,0.6420485174959202,0.5598245940552832,0.12078534878414093,0.5903581358565902,0.15964186414340975,159.64186414340975,0.15964186414340975,159.64186414340975,0.4920246597973334,0.0,0.0,0.007975340202666603,7.975340202666603,True,254.85524787182896,0.0,254.85524787182896,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,21,bo,rbf,pi,2026,200,20,0.43881590012460947,0.07681280001997948,0.0027362999971956015,0.5184870997909456,0.9999858451232158,5000,4000,1000,159.24969724109224,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4077.507758526487,0.35622918667068004,0.11942371907783902,1.1179883573626377,0.09861513405705138,0.39612825867992185,0.736430788150425,0.7320833904876574,0.05549634022239718,0.03932945245421259,0.28717113523504634,0.9225651735984373,0.6265344757957845,0.12346552420421553,123.46552420421553,0.12346552420421553,123.46552420421553,0.5039186130167511,0.003918613016751116,3.9186130167511157,-0.003918613016751116,-3.9186130167511157,False,152.4373566702173,6.142211190020513,158.5795678602378,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,22,bo,rbf,pi,2026,200,20,0.35412729997187853,0.022959700087085366,0.0031980001367628574,0.3803867001552135,0.3433515013858031,5000,4000,1000,158.5795678602378,151.94172323502397,12.995256686412604,True,budget_sweep,RBF,PI,1e-08,1e-08,200
1726.1737706613324,0.2839850718444624,0.1722201224296881,2.591336446221006,0.09920870520980232,0.3981640140695602,0.06462107733180922,0.5256716338413213,0.20634320694196595,0.5304454820736686,0.3069568403267444,0.963280281391204,0.6292179259025001,0.12078207409749986,120.78207409749986,0.12078207409749986,120.78207409749986,0.5370175968093965,0.037017596809396536,37.01759680939654,-0.037017596809396536,-37.01759680939654,False,145.88309423293947,548.1209894172179,694.0040836501573,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,23,bo,rbf,pi,2026,200,20,0.3657484999857843,0.10756639996543527,0.00274979998357594,0.4761748001910746,0.9730541733517866,5000,4000,1000,158.5795678602378,151.94172323502397,12.995256686412604,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4901.846114248265,0.2821041823214127,0.16877717761473907,1.868442444820615,0.1138242303875815,0.36937224071978375,0.9719560326423615,0.5202976637754649,0.19650622175639731,0.28948081494020494,0.7941410129193833,0.387444814395675,0.6211485053677437,0.1288514946322563,128.8514946322563,0.1288514946322563,128.8514946322563,0.49594503246838106,0.0,0.0,0.004054967531618936,4.054967531618936,True,166.02707668966374,0.0,166.02707668966374,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,24,bo,rbf,pi,2026,200,20,0.5015843999572098,0.10398479993455112,0.002312400145456195,0.607986900024116,0.9899419528774474,5000,4000,1000,158.5795678602378,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4165.349288244841,0.2165427663491584,0.10029867552498498,3.7702880102072496,0.10247771587476576,0.39519813324166536,0.7615283680699547,0.33297933242616684,0.000853358642814217,0.9234293367357499,0.41592386249219215,0.9039626648333071,0.6041445497775696,0.1458554502224304,145.8554502224304,0.1458554502224304,145.8554502224304,0.5853911032851472,0.08539110328514721,85.39110328514721,-0.08539110328514721,-85.39110328514721,False,212.73812359587876,2916.656208101871,3129.3943316977497,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,25,bo,rbf,pi,2026,200,20,0.5453530000522733,0.10674519999884069,0.0026353001594543457,0.6548401000909507,0.9199686619855505,5000,4000,1000,158.5795678602378,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4914.8354006643385,0.2814917107303293,0.14593419061817817,1.9780890316359843,0.09282275641357293,0.35489998106206866,0.975667257332668,0.5185477449437981,0.1312405446233662,0.3260296772119947,0.09409188045243122,0.09799962124137385,0.5588194356536753,0.1911805643463247,191.1805643463247,0.1911805643463247,191.1805643463247,0.46003320548925586,0.0,0.0,0.03996679451074414,39.966794510744144,True,365.5000818377919,0.0,365.5000818377919,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,26,bo,rbf,pi,2026,200,20,0.431451499927789,0.1041127999778837,0.0029386000242084265,0.5386075000278652,0.8798671615211456,5000,4000,1000,158.5795678602378,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3212.6616646571647,0.41040105061124577,0.20103323676242552,3.1891975625286735,0.09009982293525522,0.36878974127790254,0.4893319041877614,0.8868601446035594,0.28866639074978717,0.7297325208428912,0.0033274311751742003,0.3757948255580512,0.5544202315078461,0.19557976849215386,195.57976849215385,0.19557976849215386,195.57976849215385,0.46796083553460016,0.0,0.0,0.03203916446539984,32.039164465399836,True,382.514458434445,0.0,382.514458434445,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,27,bo,rbf,pi,2026,200,20,0.39567189989611506,0.1009355999995023,0.0047085999976843596,0.5015659998171031,0.645931938992179,5000,4000,1000,158.5795678602378,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4494.3645769382065,0.2523339108533656,0.2424456051793583,3.490718259433667,0.09318880159700288,0.35109727064226465,0.855532736268059,0.43523974529533027,0.40698744336959514,0.8302394198112224,0.1062933865667628,0.021945412845293832,0.5403925190116762,0.20960748098832382,209.60748098832383,0.20960748098832382,209.60748098832383,0.500063564484988,6.356448498801015e-05,0.06356448498801015,-6.356448498801015e-05,-0.06356448498801015,False,439.35296086270534,0.001616177500716387,439.35457704020604,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,28,bo,rbf,pi,2026,200,20,0.5382542998995632,0.17624210007488728,0.003225299995392561,0.717826799955219,0.9997693960733708,5000,4000,1000,158.5795678602378,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4098.35744446651,0.29244374892803,0.20913812926446007,1.9515133466126398,0.11863521082895738,0.3673355182683678,0.7423878412761459,0.5498392826515143,0.3118232264698859,0.3171711155375466,0.954507027631913,0.34671036536735567,0.6331273779706544,0.11687262202934556,116.87262202934556,0.11687262202934556,116.87262202934556,0.5032551682343094,0.00325516823430938,3.25516823430938,-0.00325516823430938,-3.25516823430938,False,136.5920978001427,4.238448093462739,140.83054589360546,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,29,bo,rbf,pi,2026,200,20,0.4192437999881804,0.05188730009831488,0.002655399963259697,0.47389789996668696,0.9999891072893748,5000,4000,1000,140.83054589360546,128.8514946322563,4.054967531618936,True,budget_sweep,RBF,PI,1e-08,1e-08,200
4048.0864643001405,0.28627166402041904,0.17138686644508594,3.6998347755932754,0.11704028346008902,0.35650172642139405,0.7280247040857544,0.5322047543440545,0.20396247555738845,0.8999449251977585,0.9013427820029671,0.13003452842788144,0.5944740114944629,0.15552598850553712,155.52598850553713,0.15552598850553712,155.52598850553713,0.5271148409142905,0.027114840914290506,27.114840914290504,-0.027114840914290506,-27.114840914290504,False,241.88333100624462,294.08583912291294,535.9691701291575,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,30,bo,rbf,pi,2026,200,20,0.4839280000887811,0.10395079990848899,0.0029664000030606985,0.5909523998852819,0.998220244059397,5000,4000,1000,140.83054589360546,128.8514946322563,4.054967531618936,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4197.738587137757,0.29091339079370376,0.20970610083496088,1.771576469743247,0.11708126829609306,0.3668258472495778,0.7707824534679305,0.5454668308391536,0.3134460023856025,0.25719215658108235,0.9027089432031018,0.3365169449915561,0.631295706468592,0.11870429353140799,118.70429353140798,0.11870429353140799,118.70429353140798,0.4966817157858851,0.0,0.0,0.003318284214114897,3.318284214114897,True,140.90709302790665,0.0,140.90709302790665,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,31,bo,rbf,pi,2026,200,20,0.4052289999090135,0.09475779999047518,0.0027807001024484634,0.5028679000679404,0.8773446126557418,5000,4000,1000,140.83054589360546,118.70429353140798,3.318284214114897,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4167.157705225224,0.32120431370931535,0.21279540377710338,3.76849179869245,0.09869116639771353,0.3932703905102478,0.7620450586357783,0.6320123248837581,0.3222725822202954,0.9228305995641499,0.2897055465904511,0.8654078102049555,0.592528676415924,0.157471323584076,157.471323584076,0.157471323584076,157.471323584076,0.5244168527563946,0.024416852756394603,24.416852756394604,-0.024416852756394603,-24.416852756394604,False,247.97217751320773,238.47307941098188,486.4452569241896,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,32,bo,rbf,pi,2026,200,20,0.4732812000438571,0.12185740005224943,0.003237099852412939,0.5984796998091042,0.8195563699532866,5000,4000,1000,140.83054589360546,118.70429353140798,3.318284214114897,False,budget_sweep,RBF,PI,1e-08,1e-08,200
4358.601811939814,0.29015567221895944,0.20987025270612122,2.038048725066761,0.12,0.36784919912887815,0.8167433748399467,0.5433019206255983,0.31391500773177494,0.3460162416889203,1.0,0.35698398257756253,0.6338801741222676,0.1161198258777324,116.1198258777324,0.1161198258777324,116.1198258777324,0.5067057163891496,0.00670571638914963,6.70571638914963,-0.00670571638914963,-6.70571638914963,False,134.8381396187489,17.98665291668398,152.8247925354329,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,33,bo,rbf,pi,2026,200,20,0.42988519999198616,0.12349579995498061,0.002933999989181757,0.5564267998561263,0.8522855455176641,5000,4000,1000,140.83054589360546,118.70429353140798,3.318284214114897,False,budget_sweep,RBF,PI,1e-08,1e-08,200
3986.2160784764214,0.2856042873169713,0.20979650271535805,1.7881347836123085,0.12,0.36425690071498673,0.7103474509932632,0.5302979637627752,0.3137042934724516,0.26271159453743614,1.0,0.2851380142997344,0.6368127740319296,0.1131872259680704,113.18722596807041,0.1131872259680704,113.18722596807041,0.49858158721799806,0.0,0.0,0.0014184127820019432,1.4184127820019432,True,128.1134812234703,0.0,128.1134812234703,budget_long_PI_RBF_alpha1em08_target0750_seed2026,BO,0.75,34,bo,rbf,pi,2026,200,20,0.40895420010201633,0.13203829992562532,0.00384490005671978,0.5449514000210911,0.8674311996633923,5000,4000,1000,128.1134812234703,113.18722596807041,1.4184127820019432,True,budget_sweep,RBF,PI,1e-08,1e-08,200
